n,scheme,trial,latency_us
512,hybrid,3192,530
512,hash_only,3192,1
512,lattice_only,3192,560
512,hybrid,3193,544
512,hash_only,3193,1
512,lattice_only,3193,563
512,hybrid,3194,577
512,hash_only,3194,1
512,lattice_only,3194,539
512,hybrid,3195,602
512,hash_only,3195,2
512,lattice_only,3195,521
512,hybrid,3196,557
512,hash_only,3196,1
512,lattice_only,3196,520
512,hybrid,3197,560
512,hash_only,3197,1
512,lattice_only,3197,520
512,hybrid,3198,526
512,hash_only,3198,1
512,lattice_only,3198,602
512,hybrid,3199,549
512,hash_only,3199,2
512,lattice_only,3199,545
512,hybrid,3200,547
512,hash_only,3200,1
512,lattice_only,3200,565
512,hybrid,3201,557
512,hash_only,3201,1
512,lattice_only,3201,513
512,hybrid,3202,609
512,hash_only,3202,1
512,lattice_only,3202,514
512,hybrid,3203,555
512,hash_only,3203,2
512,lattice_only,3203,524
512,hybrid,3204,553
512,hash_only,3204,1
512,lattice_only,3204,540
512,hybrid,3205,553
512,hash_only,3205,1
512,lattice_only,3205,607
512,hybrid,3206,557
512,hash_only,3206,1
512,lattice_only,3206,596
512,hybrid,3207,534
512,hash_only,3207,1
512,lattice_only,3207,546
512,hybrid,3208,557
512,hash_only,3208,1
512,lattice_only,3208,528
512,hybrid,3209,605
512,hash_only,3209,1
512,lattice_only,3209,538
512,hybrid,3210,565
512,hash_only,3210,1
512,lattice_only,3210,521
512,hybrid,3211,551
512,hash_only,3211,1
512,lattice_only,3211,545
512,hybrid,3212,526
512,hash_only,3212,1
512,lattice_only,3212,604
512,hybrid,3213,534
512,hash_only,3213,1
512,lattice_only,3213,563
512,hybrid,3214,542
512,hash_only,3214,1
512,lattice_only,3214,551
512,hybrid,3215,570
512,hash_only,3215,1
512,lattice_only,3215,536
512,hybrid,3216,603
512,hash_only,3216,2
512,lattice_only,3216,526
512,hybrid,3217,551
512,hash_only,3217,2
512,lattice_only,3217,526
512,hybrid,3218,591
512,hash_only,3218,1
512,lattice_only,3218,547
512,hybrid,3219,556
512,hash_only,3219,1
512,lattice_only,3219,589
512,hybrid,3220,533
512,hash_only,3220,2
512,lattice_only,3220,556
512,hybrid,3221,533
512,hash_only,3221,1
512,lattice_only,3221,564
512,hybrid,3222,561
512,hash_only,3222,1
512,lattice_only,3222,532
512,hybrid,3223,658
512,hash_only,3223,1
512,lattice_only,3223,540
512,hybrid,3224,551
512,hash_only,3224,1
512,lattice_only,3224,522
512,hybrid,3225,553
512,hash_only,3225,1
512,lattice_only,3225,549
512,hybrid,3226,526
512,hash_only,3226,1
512,lattice_only,3226,631
512,hybrid,3227,547
512,hash_only,3227,1
512,lattice_only,3227,540
512,hybrid,3228,532
512,hash_only,3228,1
512,lattice_only,3228,538
512,hybrid,3229,558
512,hash_only,3229,2
512,lattice_only,3229,536
512,hybrid,3230,598
512,hash_only,3230,1
512,lattice_only,3230,536
512,hybrid,3231,574
512,hash_only,3231,1
512,lattice_only,3231,520
512,hybrid,3232,555
512,hash_only,3232,1
512,lattice_only,3232,563
512,hybrid,3233,550
512,hash_only,3233,1
512,lattice_only,3233,590
512,hybrid,3234,532
512,hash_only,3234,1
512,lattice_only,3234,565
512,hybrid,3235,533
512,hash_only,3235,1
512,lattice_only,3235,577
512,hybrid,3236,562
512,hash_only,3236,1
512,lattice_only,3236,513
512,hybrid,3237,602
512,hash_only,3237,1
512,lattice_only,3237,520
512,hybrid,3238,556
512,hash_only,3238,1
512,lattice_only,3238,526
512,hybrid,3239,576
512,hash_only,3239,1
512,lattice_only,3239,547
512,hybrid,3240,541
512,hash_only,3240,1
512,lattice_only,3240,606
512,hybrid,3241,552
512,hash_only,3241,1
512,lattice_only,3241,538
512,hybrid,3242,534
512,hash_only,3242,1
512,lattice_only,3242,538
512,hybrid,3243,558
512,hash_only,3243,1
512,lattice_only,3243,514
512,hybrid,3244,607
512,hash_only,3244,1
512,lattice_only,3244,545
512,hybrid,3245,586
512,hash_only,3245,1
512,lattice_only,3245,520
512,hybrid,3246,551
512,hash_only,3246,1
512,lattice_only,3246,566
512,hybrid,3247,540
512,hash_only,3247,1
512,lattice_only,3247,609
512,hybrid,3248,551
512,hash_only,3248,1
512,lattice_only,3248,543
512,hybrid,3249,549
512,hash_only,3249,1
512,lattice_only,3249,539
512,hybrid,3250,560
512,hash_only,3250,1
512,lattice_only,3250,514
512,hybrid,3251,609
512,hash_only,3251,1
512,lattice_only,3251,540
512,hybrid,3252,556
512,hash_only,3252,2
512,lattice_only,3252,534
512,hybrid,3253,584
512,hash_only,3253,1
512,lattice_only,3253,563
512,hybrid,3254,526
512,hash_only,3254,1
512,lattice_only,3254,608
512,hybrid,3255,542
512,hash_only,3255,1
512,lattice_only,3255,541
512,hybrid,3256,538
512,hash_only,3256,1
512,lattice_only,3256,562
512,hybrid,3257,577
512,hash_only,3257,1
512,lattice_only,3257,528
512,hybrid,3258,602
512,hash_only,3258,1
512,lattice_only,3258,521
512,hybrid,3259,577
512,hash_only,3259,1
512,lattice_only,3259,540
512,hybrid,3260,579
512,hash_only,3260,1
512,lattice_only,3260,547
512,hybrid,3261,526
512,hash_only,3261,1
512,lattice_only,3261,595
512,hybrid,3262,542
512,hash_only,3262,1
512,lattice_only,3262,556
512,hybrid,3263,534
512,hash_only,3263,1
512,lattice_only,3263,574
512,hybrid,3264,577
512,hash_only,3264,1
512,lattice_only,3264,514
512,hybrid,3265,609
512,hash_only,3265,1
512,lattice_only,3265,522
512,hybrid,3266,557
512,hash_only,3266,1
512,lattice_only,3266,589
512,hybrid,3267,553
512,hash_only,3267,1
512,lattice_only,3267,557
512,hybrid,3268,549
512,hash_only,3268,1
512,lattice_only,3268,599
512,hybrid,3269,536
512,hash_only,3269,1
512,lattice_only,3269,565
512,hybrid,3270,576
512,hash_only,3270,1
512,lattice_only,3270,537
512,hybrid,3271,563
512,hash_only,3271,1
512,lattice_only,3271,589
512,hybrid,3272,552
512,hash_only,3272,1
512,lattice_only,3272,541
512,hybrid,3273,591
512,hash_only,3273,1
512,lattice_only,3273,567
512,hybrid,3274,526
512,hash_only,3274,1
512,lattice_only,3274,549
512,hybrid,3275,580
512,hash_only,3275,1
512,lattice_only,3275,564
512,hybrid,3276,582
512,hash_only,3276,1
512,lattice_only,3276,515
512,hybrid,3277,569
512,hash_only,3277,2
512,lattice_only,3277,546
512,hybrid,3278,569
512,hash_only,3278,2
512,lattice_only,3278,583
512,hybrid,3279,584
512,hash_only,3279,1
512,lattice_only,3279,551
512,hybrid,3280,552
512,hash_only,3280,1
512,lattice_only,3280,562
512,hybrid,3281,538
512,hash_only,3281,1
512,lattice_only,3281,566
512,hybrid,3282,584
512,hash_only,3282,2
512,lattice_only,3282,529
512,hybrid,3283,558
512,hash_only,3283,1
512,lattice_only,3283,513
512,hybrid,3284,560
512,hash_only,3284,1
512,lattice_only,3284,529
512,hybrid,3285,574
512,hash_only,3285,1
512,lattice_only,3285,585
512,hybrid,3286,552
512,hash_only,3286,1
512,lattice_only,3286,556
512,hybrid,3287,540
512,hash_only,3287,1
512,lattice_only,3287,559
512,hybrid,3288,545
512,hash_only,3288,1
512,lattice_only,3288,565
512,hybrid,3289,609
512,hash_only,3289,2
512,lattice_only,3289,513
512,hybrid,3290,571
512,hash_only,3290,2
512,lattice_only,3290,514
512,hybrid,3291,584
512,hash_only,3291,1
512,lattice_only,3291,529
512,hybrid,3292,554
512,hash_only,3292,1
512,lattice_only,3292,612
512,hybrid,3293,560
512,hash_only,3293,1
512,lattice_only,3293,556
512,hybrid,3294,551
512,hash_only,3294,1
512,lattice_only,3294,566
512,hybrid,3295,556
512,hash_only,3295,1
512,lattice_only,3295,555
512,hybrid,3296,609
512,hash_only,3296,1
512,lattice_only,3296,530
512,hybrid,3297,582
512,hash_only,3297,1
512,lattice_only,3297,520
512,hybrid,3298,570
512,hash_only,3298,1
512,lattice_only,3298,522
512,hybrid,3299,579
512,hash_only,3299,2
512,lattice_only,3299,588
512,hybrid,3300,550
512,hash_only,3300,1
512,lattice_only,3300,548
512,hybrid,3301,555
512,hash_only,3301,1
512,lattice_only,3301,581
512,hybrid,3302,583
512,hash_only,3302,1
512,lattice_only,3302,536
512,hybrid,3303,600
512,hash_only,3303,1
512,lattice_only,3303,532
512,hybrid,3304,577
512,hash_only,3304,1
512,lattice_only,3304,526
512,hybrid,3305,580
512,hash_only,3305,1
512,lattice_only,3305,553
512,hybrid,3306,550
512,hash_only,3306,1
512,lattice_only,3306,596
512,hybrid,3307,541
512,hash_only,3307,1
512,lattice_only,3307,558
512,hybrid,3308,543
512,hash_only,3308,1
512,lattice_only,3308,542
512,hybrid,3309,582
512,hash_only,3309,1
512,lattice_only,3309,539
512,hybrid,3310,606
512,hash_only,3310,1
512,lattice_only,3310,535
512,hybrid,3311,553
512,hash_only,3311,1
512,lattice_only,3311,530
512,hybrid,3312,552
512,hash_only,3312,1
512,lattice_only,3312,548
512,hybrid,3313,525
512,hash_only,3313,1
512,lattice_only,3313,604
512,hybrid,3314,550
512,hash_only,3314,1
512,lattice_only,3314,540
512,hybrid,3315,550
512,hash_only,3315,1
512,lattice_only,3315,569
512,hybrid,3316,572
512,hash_only,3316,1
512,lattice_only,3316,535
512,hybrid,3317,650
512,hash_only,3317,1
512,lattice_only,3317,540
512,hybrid,3318,560
512,hash_only,3318,1
512,lattice_only,3318,547
512,hybrid,3319,526
512,hash_only,3319,1
512,lattice_only,3319,554
512,hybrid,3320,525
512,hash_only,3320,1
512,lattice_only,3320,586
512,hybrid,3321,533
512,hash_only,3321,1
512,lattice_only,3321,542
512,hybrid,3322,553
512,hash_only,3322,1
512,lattice_only,3322,559
512,hybrid,3323,571
512,hash_only,3323,1
512,lattice_only,3323,513
512,hybrid,3324,607
512,hash_only,3324,2
512,lattice_only,3324,534
512,hybrid,3325,569
512,hash_only,3325,1
512,lattice_only,3325,543
512,hybrid,3326,550
512,hash_only,3326,1
512,lattice_only,3326,553
512,hybrid,3327,526
512,hash_only,3327,1
512,lattice_only,3327,608
512,hybrid,3328,534
512,hash_only,3328,1
512,lattice_only,3328,563
512,hybrid,3329,577
512,hash_only,3329,1
512,lattice_only,3329,534
512,hybrid,3330,569
512,hash_only,3330,1
512,lattice_only,3330,527
512,hybrid,3331,600
512,hash_only,3331,1
512,lattice_only,3331,539
512,hybrid,3332,551
512,hash_only,3332,1
512,lattice_only,3332,548
512,hybrid,3333,550
512,hash_only,3333,1
512,lattice_only,3333,567
512,hybrid,3334,560
512,hash_only,3334,2
512,lattice_only,3334,576
512,hybrid,3335,534
512,hash_only,3335,1
512,lattice_only,3335,568
512,hybrid,3336,577
512,hash_only,3336,1
512,lattice_only,3336,537
512,hybrid,3337,557
512,hash_only,3337,1
512,lattice_only,3337,536
512,hybrid,3338,591
512,hash_only,3338,1
512,lattice_only,3338,523
512,hybrid,3339,554
512,hash_only,3339,2
512,lattice_only,3339,571
512,hybrid,3340,559
512,hash_only,3340,1
512,lattice_only,3340,567
512,hybrid,3341,551
512,hash_only,3341,2
512,lattice_only,3341,545
512,hybrid,3342,541
512,hash_only,3342,1
512,lattice_only,3342,518
512,hybrid,3343,566
512,hash_only,3343,2
512,lattice_only,3343,514
512,hybrid,3344,558
512,hash_only,3344,2
512,lattice_only,3344,543
512,hybrid,3345,654
512,hash_only,3345,2
512,lattice_only,3345,553
512,hybrid,3346,527
512,hash_only,3346,1
512,lattice_only,3346,564
512,hybrid,3347,549
512,hash_only,3347,1
512,lattice_only,3347,571
512,hybrid,3348,591
512,hash_only,3348,1
512,lattice_only,3348,565
512,hybrid,3349,563
512,hash_only,3349,1
512,lattice_only,3349,514
512,hybrid,3350,560
512,hash_only,3350,1
512,lattice_only,3350,522
512,hybrid,3351,556
512,hash_only,3351,1
512,lattice_only,3351,560
512,hybrid,3352,552
512,hash_only,3352,1
512,lattice_only,3352,520
512,hybrid,3353,577
512,hash_only,3353,1
512,lattice_only,3353,573
512,hybrid,3354,547
512,hash_only,3354,1
512,lattice_only,3354,573
512,hybrid,3355,583
512,hash_only,3355,1
512,lattice_only,3355,568
512,hybrid,3356,562
512,hash_only,3356,1
512,lattice_only,3356,514
512,hybrid,3357,573
512,hash_only,3357,1
512,lattice_only,3357,557
512,hybrid,3358,574
512,hash_only,3358,1
512,lattice_only,3358,570
512,hybrid,3359,554
512,hash_only,3359,1
512,lattice_only,3359,555
512,hybrid,3360,527
512,hash_only,3360,1
512,lattice_only,3360,609
512,hybrid,3361,542
512,hash_only,3361,1
512,lattice_only,3361,543
512,hybrid,3362,575
512,hash_only,3362,2
512,lattice_only,3362,515
512,hybrid,3363,577
512,hash_only,3363,1
512,lattice_only,3363,513
512,hybrid,3364,558
512,hash_only,3364,1
512,lattice_only,3364,537
512,hybrid,3365,554
512,hash_only,3365,1
512,lattice_only,3365,557
512,hybrid,3366,554
512,hash_only,3366,1
512,lattice_only,3366,553
512,hybrid,3367,552
512,hash_only,3367,1
512,lattice_only,3367,566
512,hybrid,3368,533
512,hash_only,3368,1
512,lattice_only,3368,540
512,hybrid,3369,569
512,hash_only,3369,1
512,lattice_only,3369,539
512,hybrid,3370,570
512,hash_only,3370,1
512,lattice_only,3370,539
512,hybrid,3371,572
512,hash_only,3371,1
512,lattice_only,3371,520
512,hybrid,3372,550
512,hash_only,3372,2
512,lattice_only,3372,570
512,hybrid,3373,553
512,hash_only,3373,1
512,lattice_only,3373,548
512,hybrid,3374,527
512,hash_only,3374,1
512,lattice_only,3374,561
512,hybrid,3375,572
512,hash_only,3375,1
512,lattice_only,3375,567
512,hybrid,3376,571
512,hash_only,3376,1
512,lattice_only,3376,539
512,hybrid,3377,557
512,hash_only,3377,1
512,lattice_only,3377,513
512,hybrid,3378,557
512,hash_only,3378,1
512,lattice_only,3378,513
512,hybrid,3379,566
512,hash_only,3379,1
512,lattice_only,3379,520
512,hybrid,3380,585
512,hash_only,3380,1
512,lattice_only,3380,521
512,hybrid,3381,551
512,hash_only,3381,1
512,lattice_only,3381,552
512,hybrid,3382,551
512,hash_only,3382,1
512,lattice_only,3382,566
512,hybrid,3383,572
512,hash_only,3383,1
512,lattice_only,3383,543
512,hybrid,3384,577
512,hash_only,3384,1
512,lattice_only,3384,534
512,hybrid,3385,560
512,hash_only,3385,1
512,lattice_only,3385,526
512,hybrid,3386,574
512,hash_only,3386,1
512,lattice_only,3386,559
512,hybrid,3387,552
512,hash_only,3387,1
512,lattice_only,3387,572
512,hybrid,3388,546
512,hash_only,3388,1
512,lattice_only,3388,555
512,hybrid,3389,525
512,hash_only,3389,1
512,lattice_only,3389,567
512,hybrid,3390,584
512,hash_only,3390,1
512,lattice_only,3390,540
512,hybrid,3391,578
512,hash_only,3391,1
512,lattice_only,3391,535
512,hybrid,3392,581
512,hash_only,3392,1
512,lattice_only,3392,542
512,hybrid,3393,551
512,hash_only,3393,2
512,lattice_only,3393,560
512,hybrid,3394,557
512,hash_only,3394,2
512,lattice_only,3394,546
512,hybrid,3395,525
512,hash_only,3395,1
512,lattice_only,3395,544
512,hybrid,3396,526
512,hash_only,3396,1
512,lattice_only,3396,568
512,hybrid,3397,584
512,hash_only,3397,1
512,lattice_only,3397,538
512,hybrid,3398,557
512,hash_only,3398,1
512,lattice_only,3398,538
512,hybrid,3399,558
512,hash_only,3399,2
512,lattice_only,3399,514
512,hybrid,3400,558
512,hash_only,3400,1
512,lattice_only,3400,520
512,hybrid,3401,605
512,hash_only,3401,1
512,lattice_only,3401,544
512,hybrid,3402,553
512,hash_only,3402,1
512,lattice_only,3402,549
512,hybrid,3403,549
512,hash_only,3403,1
512,lattice_only,3403,568
512,hybrid,3404,585
512,hash_only,3404,2
512,lattice_only,3404,558
512,hybrid,3405,532
512,hash_only,3405,1
512,lattice_only,3405,514
512,hybrid,3406,566
512,hash_only,3406,1
512,lattice_only,3406,513
512,hybrid,3407,576
512,hash_only,3407,1
512,lattice_only,3407,520
512,hybrid,3408,588
512,hash_only,3408,1
512,lattice_only,3408,523
512,hybrid,3409,552
512,hash_only,3409,1
512,lattice_only,3409,543
512,hybrid,3410,545
512,hash_only,3410,1
512,lattice_only,3410,546
512,hybrid,3411,555
512,hash_only,3411,1
512,lattice_only,3411,577
512,hybrid,3412,533
512,hash_only,3412,1
512,lattice_only,3412,538
512,hybrid,3413,601
512,hash_only,3413,2
512,lattice_only,3413,538
512,hybrid,3414,573
512,hash_only,3414,1
512,lattice_only,3414,543
512,hybrid,3415,599
512,hash_only,3415,1
512,lattice_only,3415,525
512,hybrid,3416,572
512,hash_only,3416,1
512,lattice_only,3416,560
512,hybrid,3417,525
512,hash_only,3417,1
512,lattice_only,3417,544
512,hybrid,3418,556
512,hash_only,3418,1
512,lattice_only,3418,579
512,hybrid,3419,533
512,hash_only,3419,1
512,lattice_only,3419,539
512,hybrid,3420,579
512,hash_only,3420,1
512,lattice_only,3420,513
512,hybrid,3421,563
512,hash_only,3421,1
512,lattice_only,3421,513
512,hybrid,3422,609
512,hash_only,3422,1
512,lattice_only,3422,535
512,hybrid,3423,558
512,hash_only,3423,1
512,lattice_only,3423,545
512,hybrid,3424,547
512,hash_only,3424,1
512,lattice_only,3424,544
512,hybrid,3425,540
512,hash_only,3425,1
512,lattice_only,3425,600
512,hybrid,3426,540
512,hash_only,3426,1
512,lattice_only,3426,539
512,hybrid,3427,579
512,hash_only,3427,2
512,lattice_only,3427,538
512,hybrid,3428,565
512,hash_only,3428,1
512,lattice_only,3428,539
512,hybrid,3429,618
512,hash_only,3429,1
512,lattice_only,3429,536
512,hybrid,3430,577
512,hash_only,3430,1
512,lattice_only,3430,543
512,hybrid,3431,525
512,hash_only,3431,1
512,lattice_only,3431,555
512,hybrid,3432,553
512,hash_only,3432,1
512,lattice_only,3432,603
512,hybrid,3433,533
512,hash_only,3433,1
512,lattice_only,3433,538
512,hybrid,3434,583
512,hash_only,3434,1
512,lattice_only,3434,537
512,hybrid,3435,571
512,hash_only,3435,1
512,lattice_only,3435,541
512,hybrid,3436,607
512,hash_only,3436,1
512,lattice_only,3436,523
512,hybrid,3437,577
512,hash_only,3437,1
512,lattice_only,3437,546
512,hybrid,3438,525
512,hash_only,3438,1
512,lattice_only,3438,546
512,hybrid,3439,556
512,hash_only,3439,1
512,lattice_only,3439,586
512,hybrid,3440,540
512,hash_only,3440,1
512,lattice_only,3440,542
512,hybrid,3441,558
512,hash_only,3441,1
512,lattice_only,3441,513
512,hybrid,3442,568
512,hash_only,3442,1
512,lattice_only,3442,515
512,hybrid,3443,607
512,hash_only,3443,1
512,lattice_only,3443,534
512,hybrid,3444,554
512,hash_only,3444,1
512,lattice_only,3444,519
512,hybrid,3445,560
512,hash_only,3445,1
512,lattice_only,3445,564
512,hybrid,3446,546
512,hash_only,3446,1
512,lattice_only,3446,577
512,hybrid,3447,548
512,hash_only,3447,1
512,lattice_only,3447,549
512,hybrid,3448,578
512,hash_only,3448,1
512,lattice_only,3448,514
512,hybrid,3449,564
512,hash_only,3449,1
512,lattice_only,3449,513
512,hybrid,3450,598
512,hash_only,3450,1
512,lattice_only,3450,531
512,hybrid,3451,572
512,hash_only,3451,1
512,lattice_only,3451,569
512,hybrid,3452,528
512,hash_only,3452,1
512,lattice_only,3452,545
512,hybrid,3453,527
512,hash_only,3453,1
512,lattice_only,3453,625
512,hybrid,3454,538
512,hash_only,3454,1
512,lattice_only,3454,558
512,hybrid,3455,558
512,hash_only,3455,1
512,lattice_only,3455,536
512,hybrid,3456,557
512,hash_only,3456,1
512,lattice_only,3456,513
512,hybrid,3457,594
512,hash_only,3457,1
512,lattice_only,3457,521
512,hybrid,3458,556
512,hash_only,3458,1
512,lattice_only,3458,582
512,hybrid,3459,548
512,hash_only,3459,1
512,lattice_only,3459,562
512,hybrid,3460,527
512,hash_only,3460,1
512,lattice_only,3460,595
512,hybrid,3461,538
512,hash_only,3461,1
512,lattice_only,3461,539
512,hybrid,3462,558
512,hash_only,3462,1
512,lattice_only,3462,534
512,hybrid,3463,562
512,hash_only,3463,1
512,lattice_only,3463,514
512,hybrid,3464,594
512,hash_only,3464,1
512,lattice_only,3464,540
512,hybrid,3465,552
512,hash_only,3465,1
512,lattice_only,3465,540
512,hybrid,3466,539
512,hash_only,3466,1
512,lattice_only,3466,546
512,hybrid,3467,526
512,hash_only,3467,1
512,lattice_only,3467,610
512,hybrid,3468,534
512,hash_only,3468,1
512,lattice_only,3468,539
512,hybrid,3469,538
512,hash_only,3469,1
512,lattice_only,3469,561
512,hybrid,3470,568
512,hash_only,3470,1
512,lattice_only,3470,513
512,hybrid,3471,594
512,hash_only,3471,1
512,lattice_only,3471,537
512,hybrid,3472,555
512,hash_only,3472,1
512,lattice_only,3472,534
512,hybrid,3473,555
512,hash_only,3473,1
512,lattice_only,3473,562
512,hybrid,3474,527
512,hash_only,3474,1
512,lattice_only,3474,586
512,hybrid,3475,533
512,hash_only,3475,1
512,lattice_only,3475,541
512,hybrid,3476,539
512,hash_only,3476,1
512,lattice_only,3476,537
512,hybrid,3477,554
512,hash_only,3477,1
512,lattice_only,3477,512
512,hybrid,3478,612
512,hash_only,3478,2
512,lattice_only,3478,523
512,hybrid,3479,582
512,hash_only,3479,1
512,lattice_only,3479,533
512,hybrid,3480,555
512,hash_only,3480,1
512,lattice_only,3480,564
512,hybrid,3481,546
512,hash_only,3481,1
512,lattice_only,3481,586
512,hybrid,3482,534
512,hash_only,3482,1
512,lattice_only,3482,541
512,hybrid,3483,534
512,hash_only,3483,1
512,lattice_only,3483,565
512,hybrid,3484,533
512,hash_only,3484,1
512,lattice_only,3484,513
512,hybrid,3485,616
512,hash_only,3485,1
512,lattice_only,3485,514
512,hybrid,3486,562
512,hash_only,3486,1
512,lattice_only,3486,538
512,hybrid,3487,574
512,hash_only,3487,1
512,lattice_only,3487,521
512,hybrid,3488,554
512,hash_only,3488,1
512,lattice_only,3488,606
512,hybrid,3489,552
512,hash_only,3489,1
512,lattice_only,3489,543
512,hybrid,3490,533
512,hash_only,3490,1
512,lattice_only,3490,565
512,hybrid,3491,576
512,hash_only,3491,1
512,lattice_only,3491,527
512,hybrid,3492,605
512,hash_only,3492,1
512,lattice_only,3492,514
512,hybrid,3493,561
512,hash_only,3493,1
512,lattice_only,3493,519
512,hybrid,3494,550
512,hash_only,3494,1
512,lattice_only,3494,520
512,hybrid,3495,555
512,hash_only,3495,1
512,lattice_only,3495,607
512,hybrid,3496,527
512,hash_only,3496,1
512,lattice_only,3496,569
512,hybrid,3497,548
512,hash_only,3497,1
512,lattice_only,3497,557
512,hybrid,3498,561
512,hash_only,3498,1
512,lattice_only,3498,534
512,hybrid,3499,608
512,hash_only,3499,2
512,lattice_only,3499,543
512,hybrid,3500,567
512,hash_only,3500,2
512,lattice_only,3500,520
512,hybrid,3501,551
512,hash_only,3501,1
512,lattice_only,3501,520
512,hybrid,3502,566
512,hash_only,3502,1
512,lattice_only,3502,593
512,hybrid,3503,527
512,hash_only,3503,1
512,lattice_only,3503,547
512,hybrid,3504,553
512,hash_only,3504,1
512,lattice_only,3504,539
512,hybrid,3505,532
512,hash_only,3505,1
512,lattice_only,3505,564
512,hybrid,3506,604
512,hash_only,3506,2
512,lattice_only,3506,539
512,hybrid,3507,557
512,hash_only,3507,1
512,lattice_only,3507,542
512,hybrid,3508,551
512,hash_only,3508,1
512,lattice_only,3508,524
512,hybrid,3509,574
512,hash_only,3509,2
512,lattice_only,3509,598
512,hybrid,3510,550
512,hash_only,3510,1
512,lattice_only,3510,569
512,hybrid,3511,543
512,hash_only,3511,1
512,lattice_only,3511,544
512,hybrid,3512,533
512,hash_only,3512,1
512,lattice_only,3512,539
512,hybrid,3513,603
512,hash_only,3513,2
512,lattice_only,3513,513
512,hybrid,3514,561
512,hash_only,3514,2
512,lattice_only,3514,533
512,hybrid,3515,554
512,hash_only,3515,1
512,lattice_only,3515,534
512,hybrid,3516,576
512,hash_only,3516,1
512,lattice_only,3516,603
512,hybrid,3517,526
512,hash_only,3517,1
512,lattice_only,3517,574
512,hybrid,3518,541
512,hash_only,3518,1
512,lattice_only,3518,570
512,hybrid,3519,532
512,hash_only,3519,1
512,lattice_only,3519,527
512,hybrid,3520,612
512,hash_only,3520,1
512,lattice_only,3520,561
512,hybrid,3521,571
512,hash_only,3521,2
512,lattice_only,3521,530
512,hybrid,3522,553
512,hash_only,3522,1
512,lattice_only,3522,566
512,hybrid,3523,539
512,hash_only,3523,1
512,lattice_only,3523,606
512,hybrid,3524,550
512,hash_only,3524,1
512,lattice_only,3524,564
512,hybrid,3525,539
512,hash_only,3525,1
512,lattice_only,3525,546
512,hybrid,3526,574
512,hash_only,3526,1
512,lattice_only,3526,513
512,hybrid,3527,599
512,hash_only,3527,1
512,lattice_only,3527,545
512,hybrid,3528,558
512,hash_only,3528,1
512,lattice_only,3528,542
512,hybrid,3529,557
512,hash_only,3529,1
512,lattice_only,3529,550
512,hybrid,3530,527
512,hash_only,3530,1
512,lattice_only,3530,588
512,hybrid,3531,534
512,hash_only,3531,1
512,lattice_only,3531,564
512,hybrid,3532,542
512,hash_only,3532,1
512,lattice_only,3532,556
512,hybrid,3533,578
512,hash_only,3533,1
512,lattice_only,3533,520
512,hybrid,3534,599
512,hash_only,3534,2
512,lattice_only,3534,522
512,hybrid,3535,557
512,hash_only,3535,1
512,lattice_only,3535,525
512,hybrid,3536,551
512,hash_only,3536,1
512,lattice_only,3536,521
512,hybrid,3537,550
512,hash_only,3537,1
512,lattice_only,3537,599
512,hybrid,3538,548
512,hash_only,3538,1
512,lattice_only,3538,558
512,hybrid,3539,532
512,hash_only,3539,1
512,lattice_only,3539,541
512,hybrid,3540,534
512,hash_only,3540,1
512,lattice_only,3540,537
512,hybrid,3541,599
512,hash_only,3541,1
512,lattice_only,3541,537
512,hybrid,3542,558
512,hash_only,3542,1
512,lattice_only,3542,520
512,hybrid,3543,576
512,hash_only,3543,1
512,lattice_only,3543,535
512,hybrid,3544,551
512,hash_only,3544,1
512,lattice_only,3544,585
512,hybrid,3545,546
512,hash_only,3545,1
512,lattice_only,3545,548
512,hybrid,3546,551
512,hash_only,3546,1
512,lattice_only,3546,539
512,hybrid,3547,549
512,hash_only,3547,1
512,lattice_only,3547,540
512,hybrid,3548,619
512,hash_only,3548,2
512,lattice_only,3548,514
512,hybrid,3549,559
512,hash_only,3549,1
512,lattice_only,3549,536
512,hybrid,3550,555
512,hash_only,3550,2
512,lattice_only,3550,566
512,hybrid,3551,558
512,hash_only,3551,1
512,lattice_only,3551,603
512,hybrid,3552,527
512,hash_only,3552,1
512,lattice_only,3552,572
512,hybrid,3553,537
512,hash_only,3553,1
512,lattice_only,3553,545
512,hybrid,3554,533
512,hash_only,3554,1
512,lattice_only,3554,565
512,hybrid,3555,607
512,hash_only,3555,1
512,lattice_only,3555,515
512,hybrid,3556,559
512,hash_only,3556,1
512,lattice_only,3556,538
512,hybrid,3557,557
512,hash_only,3557,2
512,lattice_only,3557,519
512,hybrid,3558,578
512,hash_only,3558,1
512,lattice_only,3558,590
512,hybrid,3559,530
512,hash_only,3559,1
512,lattice_only,3559,548
512,hybrid,3560,550
512,hash_only,3560,1
512,lattice_only,3560,543
512,hybrid,3561,532
512,hash_only,3561,1
512,lattice_only,3561,559
512,hybrid,3562,611
512,hash_only,3562,1
512,lattice_only,3562,514
512,hybrid,3563,561
512,hash_only,3563,1
512,lattice_only,3563,543
512,hybrid,3564,577
512,hash_only,3564,1
512,lattice_only,3564,526
512,hybrid,3565,550
512,hash_only,3565,1
512,lattice_only,3565,590
512,hybrid,3566,527
512,hash_only,3566,1
512,lattice_only,3566,546
512,hybrid,3567,526
512,hash_only,3567,1
512,lattice_only,3567,559
512,hybrid,3568,551
512,hash_only,3568,1
512,lattice_only,3568,554
512,hybrid,3569,602
512,hash_only,3569,1
512,lattice_only,3569,514
