msg_len,scheme,trial,latency_us
256,hash_only,255,4
256,hybrid,256,540
256,hash_only,256,4
256,hybrid,257,618
256,hash_only,257,4
256,hybrid,258,580
256,hash_only,258,4
256,hybrid,259,563
256,hash_only,259,3
256,hybrid,260,558
256,hash_only,260,4
256,hybrid,261,532
256,hash_only,261,4
256,hybrid,262,555
256,hash_only,262,4
256,hybrid,263,533
256,hash_only,263,4
256,hybrid,264,587
256,hash_only,264,4
256,hybrid,265,568
256,hash_only,265,4
256,hybrid,266,548
256,hash_only,266,4
256,hybrid,267,551
256,hash_only,267,4
256,hybrid,268,546
256,hash_only,268,4
256,hybrid,269,576
256,hash_only,269,4
256,hybrid,270,591
256,hash_only,270,4
256,hybrid,271,550
256,hash_only,271,4
256,hybrid,272,561
256,hash_only,272,4
256,hybrid,273,533
256,hash_only,273,4
256,hybrid,274,565
256,hash_only,274,4
256,hybrid,275,541
256,hash_only,275,31
256,hybrid,276,551
256,hash_only,276,4
256,hybrid,277,593
256,hash_only,277,4
256,hybrid,278,546
256,hash_only,278,4
256,hybrid,279,579
256,hash_only,279,4
256,hybrid,280,533
256,hash_only,280,4
256,hybrid,281,551
256,hash_only,281,4
256,hybrid,282,563
256,hash_only,282,4
256,hybrid,283,552
256,hash_only,283,4
256,hybrid,284,592
256,hash_only,284,4
256,hybrid,285,542
256,hash_only,285,4
256,hybrid,286,568
256,hash_only,286,4
256,hybrid,287,583
256,hash_only,287,4
256,hybrid,288,529
256,hash_only,288,4
256,hybrid,289,576
256,hash_only,289,4
256,hybrid,290,552
256,hash_only,290,4
256,hybrid,291,619
256,hash_only,291,4
256,hybrid,292,569
256,hash_only,292,4
256,hybrid,293,559
256,hash_only,293,4
256,hybrid,294,566
256,hash_only,294,4
256,hybrid,295,542
256,hash_only,295,4
256,hybrid,296,558
256,hash_only,296,4
256,hybrid,297,534
256,hash_only,297,4
256,hybrid,298,593
256,hash_only,298,4
256,hybrid,299,562
256,hash_only,299,4
256,hybrid,300,549
256,hash_only,300,4
256,hybrid,301,583
256,hash_only,301,4
256,hybrid,302,542
256,hash_only,302,4
256,hybrid,303,557
256,hash_only,303,4
256,hybrid,304,629
256,hash_only,304,4
256,hybrid,305,547
256,hash_only,305,4
256,hybrid,306,568
256,hash_only,306,4
256,hybrid,307,534
256,hash_only,307,4
256,hybrid,308,552
256,hash_only,308,4
256,hybrid,309,533
256,hash_only,309,4
256,hybrid,310,528
256,hash_only,310,4
256,hybrid,311,629
256,hash_only,311,4
256,hybrid,312,551
256,hash_only,312,4
256,hybrid,313,555
256,hash_only,313,4
256,hybrid,314,548
256,hash_only,314,3
256,hybrid,315,621
256,hash_only,315,5
256,hybrid,316,574
256,hash_only,316,4
256,hybrid,317,557
256,hash_only,317,4
256,hybrid,318,599
256,hash_only,318,4
256,hybrid,319,557
256,hash_only,319,4
256,hybrid,320,551
256,hash_only,320,4
256,hybrid,321,561
256,hash_only,321,4
256,hybrid,322,530
256,hash_only,322,10
256,hybrid,323,554
256,hash_only,323,4
256,hybrid,324,554
256,hash_only,324,4
256,hybrid,325,587
256,hash_only,325,4
256,hybrid,326,565
256,hash_only,326,4
256,hybrid,327,606
256,hash_only,327,4
256,hybrid,328,575
256,hash_only,328,4
256,hybrid,329,555
256,hash_only,329,4
256,hybrid,330,577
256,hash_only,330,4
256,hybrid,331,602
256,hash_only,331,4
256,hybrid,332,549
256,hash_only,332,4
256,hybrid,333,577
256,hash_only,333,4
256,hybrid,334,543
256,hash_only,334,4
256,hybrid,335,551
256,hash_only,335,4
256,hybrid,336,560
256,hash_only,336,4
256,hybrid,337,551
256,hash_only,337,4
256,hybrid,338,602
256,hash_only,338,4
256,hybrid,339,536
256,hash_only,339,4
256,hybrid,340,578
256,hash_only,340,4
256,hybrid,341,583
256,hash_only,341,4
256,hybrid,342,532
256,hash_only,342,4
256,hybrid,343,573
256,hash_only,343,4
256,hybrid,344,535
256,hash_only,344,4
256,hybrid,345,597
256,hash_only,345,4
256,hybrid,346,554
256,hash_only,346,4
256,hybrid,347,556
256,hash_only,347,4
256,hybrid,348,560
256,hash_only,348,4
256,hybrid,349,547
256,hash_only,349,3
256,hybrid,350,584
256,hash_only,350,4
256,hybrid,351,534
256,hash_only,351,4
256,hybrid,352,618
256,hash_only,352,4
256,hybrid,353,570
256,hash_only,353,4
256,hybrid,354,551
256,hash_only,354,4
256,hybrid,355,574
256,hash_only,355,4
256,hybrid,356,563
256,hash_only,356,4
256,hybrid,357,558
256,hash_only,357,4
256,hybrid,358,534
256,hash_only,358,4
256,hybrid,359,528
256,hash_only,359,4
256,hybrid,360,577
256,hash_only,360,4
256,hybrid,361,551
256,hash_only,361,4
256,hybrid,362,554
256,hash_only,362,4
256,hybrid,363,588
256,hash_only,363,5
256,hybrid,364,565
256,hash_only,364,4
256,hybrid,365,607
256,hash_only,365,4
256,hybrid,366,535
256,hash_only,366,4
256,hybrid,367,554
256,hash_only,367,4
256,hybrid,368,534
256,hash_only,368,4
256,hybrid,369,552
256,hash_only,369,4
256,hybrid,370,560
256,hash_only,370,4
256,hybrid,371,527
256,hash_only,371,4
256,hybrid,372,617
256,hash_only,372,4
256,hybrid,373,560
256,hash_only,373,4
256,hybrid,374,555
256,hash_only,374,4
256,hybrid,375,560
256,hash_only,375,4
256,hybrid,376,547
256,hash_only,376,4
256,hybrid,377,568
256,hash_only,377,4
256,hybrid,378,533
256,hash_only,378,4
256,hybrid,379,585
256,hash_only,379,4
256,hybrid,380,536
256,hash_only,380,4
256,hybrid,381,555
256,hash_only,381,4
256,hybrid,382,558
256,hash_only,382,4
256,hybrid,383,548
256,hash_only,383,4
256,hybrid,384,558
256,hash_only,384,4
256,hybrid,385,534
256,hash_only,385,4
256,hybrid,386,587
256,hash_only,386,4
256,hybrid,387,565
256,hash_only,387,4
256,hybrid,388,535
256,hash_only,388,4
256,hybrid,389,565
256,hash_only,389,4
256,hybrid,390,540
256,hash_only,390,4
256,hybrid,391,557
256,hash_only,391,4
256,hybrid,392,545
256,hash_only,392,4
256,hybrid,393,589
256,hash_only,393,4
256,hybrid,394,575
256,hash_only,394,4
256,hybrid,395,545
256,hash_only,395,4
256,hybrid,396,559
256,hash_only,396,4
256,hybrid,397,535
256,hash_only,397,4
256,hybrid,398,552
256,hash_only,398,4
256,hybrid,399,613
256,hash_only,399,4
256,hybrid,400,528
256,hash_only,400,4
256,hybrid,401,565
256,hash_only,401,4
256,hybrid,402,555
256,hash_only,402,4
256,hybrid,403,552
256,hash_only,403,4
256,hybrid,404,533
256,hash_only,404,4
256,hybrid,405,565
256,hash_only,405,4
256,hybrid,406,601
256,hash_only,406,4
256,hybrid,407,530
256,hash_only,407,4
256,hybrid,408,585
256,hash_only,408,4
256,hybrid,409,553
256,hash_only,409,4
256,hybrid,410,580
256,hash_only,410,4
256,hybrid,411,559
256,hash_only,411,4
256,hybrid,412,553
256,hash_only,412,4
256,hybrid,413,598
256,hash_only,413,4
256,hybrid,414,535
256,hash_only,414,4
256,hybrid,415,578
256,hash_only,415,4
256,hybrid,416,579
256,hash_only,416,4
256,hybrid,417,552
256,hash_only,417,4
256,hybrid,418,564
256,hash_only,418,4
256,hybrid,419,555
256,hash_only,419,4
256,hybrid,420,603
256,hash_only,420,4
256,hybrid,421,621
256,hash_only,421,4
256,hybrid,422,540
256,hash_only,422,4
256,hybrid,423,589
256,hash_only,423,4
256,hybrid,424,552
256,hash_only,424,4
256,hybrid,425,559
256,hash_only,425,4
256,hybrid,426,556
256,hash_only,426,4
256,hybrid,427,527
256,hash_only,427,4
256,hybrid,428,618
256,hash_only,428,4
256,hybrid,429,559
256,hash_only,429,4
256,hybrid,430,554
256,hash_only,430,4
256,hybrid,431,552
256,hash_only,431,32
256,hybrid,432,536
256,hash_only,432,4
256,hybrid,433,635
256,hash_only,433,4
256,hybrid,434,881
256,hash_only,434,7
256,hybrid,435,550
256,hash_only,435,4
256,hybrid,436,583
256,hash_only,436,4
256,hybrid,437,556
256,hash_only,437,4
256,hybrid,438,572
256,hash_only,438,4
256,hybrid,439,619
256,hash_only,439,4
256,hybrid,440,549
256,hash_only,440,4
256,hybrid,441,580
256,hash_only,441,4
256,hybrid,442,542
256,hash_only,442,4
256,hybrid,443,552
256,hash_only,443,4
256,hybrid,444,562
256,hash_only,444,4
256,hybrid,445,527
256,hash_only,445,4
256,hybrid,446,603
256,hash_only,446,4
256,hybrid,447,557
256,hash_only,447,4
256,hybrid,448,578
256,hash_only,448,4
256,hybrid,449,579
256,hash_only,449,4
256,hybrid,450,551
256,hash_only,450,3
256,hybrid,451,559
256,hash_only,451,4
256,hybrid,452,536
256,hash_only,452,4
256,hybrid,453,586
256,hash_only,453,4
256,hybrid,454,536
256,hash_only,454,4
256,hybrid,455,574
256,hash_only,455,4
256,hybrid,456,560
256,hash_only,456,4
256,hybrid,457,540
256,hash_only,457,4
256,hybrid,458,557
256,hash_only,458,4
256,hybrid,459,536
256,hash_only,459,4
256,hybrid,460,618
256,hash_only,460,4
256,hybrid,461,578
256,hash_only,461,4
256,hybrid,462,546
256,hash_only,462,4
256,hybrid,463,561
256,hash_only,463,4
256,hybrid,464,536
256,hash_only,464,4
256,hybrid,465,554
256,hash_only,465,4
256,hybrid,466,540
256,hash_only,466,4
256,hybrid,467,598
256,hash_only,467,4
256,hybrid,468,586
256,hash_only,468,4
256,hybrid,469,555
256,hash_only,469,4
256,hybrid,470,551
256,hash_only,470,4
256,hybrid,471,556
256,hash_only,471,4
256,hybrid,472,575
256,hash_only,472,4
256,hybrid,473,600
256,hash_only,473,4
256,hybrid,474,536
256,hash_only,474,4
256,hybrid,475,575
256,hash_only,475,4
256,hybrid,476,546
256,hash_only,476,4
256,hybrid,477,557
256,hash_only,477,4
256,hybrid,478,559
256,hash_only,478,4
256,hybrid,479,552
256,hash_only,479,4
256,hybrid,480,612
256,hash_only,480,4
256,hybrid,481,538
256,hash_only,481,4
256,hybrid,482,576
256,hash_only,482,4
256,hybrid,483,570
256,hash_only,483,4
256,hybrid,484,530
256,hash_only,484,3
256,hybrid,485,586
256,hash_only,485,4
256,hybrid,486,535
256,hash_only,486,4
256,hybrid,487,603
256,hash_only,487,4
256,hybrid,488,558
256,hash_only,488,33
256,hybrid,489,563
256,hash_only,489,4
256,hybrid,490,571
256,hash_only,490,4
256,hybrid,491,549
256,hash_only,491,4
256,hybrid,492,577
256,hash_only,492,4
256,hybrid,493,541
256,hash_only,493,4
256,hybrid,494,618
256,hash_only,494,4
256,hybrid,495,563
256,hash_only,495,4
256,hybrid,496,567
256,hash_only,496,4
256,hybrid,497,580
256,hash_only,497,4
256,hybrid,498,546
256,hash_only,498,4
256,hybrid,499,567
256,hash_only,499,4
256,hybrid,500,611
256,hash_only,500,4
256,hybrid,501,538
256,hash_only,501,4
256,hybrid,502,560
256,hash_only,502,4
256,hybrid,503,541
256,hash_only,503,4
256,hybrid,504,590
256,hash_only,504,4
256,hybrid,505,576
256,hash_only,505,4
256,hybrid,506,531
256,hash_only,506,4
256,hybrid,507,605
256,hash_only,507,4
256,hybrid,508,548
256,hash_only,508,4
256,hybrid,509,555
256,hash_only,509,4
256,hybrid,510,564
256,hash_only,510,4
256,hybrid,511,537
256,hash_only,511,4
256,hybrid,512,568
256,hash_only,512,4
256,hybrid,513,559
256,hash_only,513,4
256,hybrid,514,591
256,hash_only,514,4
256,hybrid,515,536
256,hash_only,515,4
256,hybrid,516,556
256,hash_only,516,4
256,hybrid,517,562
256,hash_only,517,4
256,hybrid,518,526
256,hash_only,518,4
256,hybrid,519,585
256,hash_only,519,4
256,hybrid,520,533
256,hash_only,520,4
256,hybrid,521,590
256,hash_only,521,4
256,hybrid,522,581
256,hash_only,522,4
256,hybrid,523,547
256,hash_only,523,4
256,hybrid,524,565
256,hash_only,524,4
256,hybrid,525,537
256,hash_only,525,4
256,hybrid,526,555
256,hash_only,526,4
256,hybrid,527,534
256,hash_only,527,4
256,hybrid,528,609
256,hash_only,528,4
256,hybrid,529,563
256,hash_only,529,4
256,hybrid,530,598
256,hash_only,530,4
256,hybrid,531,557
256,hash_only,531,4
256,hybrid,532,537
256,hash_only,532,4
256,hybrid,533,581
256,hash_only,533,4
256,hybrid,534,605
256,hash_only,534,4
256,hybrid,535,528
256,hash_only,535,10
256,hybrid,536,558
256,hash_only,536,4
256,hybrid,537,542
256,hash_only,537,4
256,hybrid,538,570
256,hash_only,538,4
256,hybrid,539,579
256,hash_only,539,4
256,hybrid,540,547
256,hash_only,540,4
256,hybrid,541,602
256,hash_only,541,4
256,hybrid,542,547
256,hash_only,542,4
256,hybrid,543,582
256,hash_only,543,4
256,hybrid,544,577
256,hash_only,544,4
256,hybrid,545,530
256,hash_only,545,4
256,hybrid,546,562
256,hash_only,546,4
256,hybrid,547,554
256,hash_only,547,4
256,hybrid,548,592
256,hash_only,548,4
256,hybrid,549,559
256,hash_only,549,4
256,hybrid,550,528
256,hash_only,550,4
256,hybrid,551,569
256,hash_only,551,4
256,hybrid,552,527
256,hash_only,552,4
256,hybrid,553,565
256,hash_only,553,4
256,hybrid,554,546
256,hash_only,554,4
256,hybrid,555,629
256,hash_only,555,4
256,hybrid,556,568
256,hash_only,556,4
256,hybrid,557,557
256,hash_only,557,4
256,hybrid,558,565
256,hash_only,558,4
256,hybrid,559,546
256,hash_only,559,4
256,hybrid,560,565
256,hash_only,560,4
256,hybrid,561,619
256,hash_only,561,4
256,hybrid,562,526
256,hash_only,562,4
256,hybrid,563,561
256,hash_only,563,4
256,hybrid,564,549
256,hash_only,564,4
256,hybrid,565,580
256,hash_only,565,4
256,hybrid,566,565
256,hash_only,566,4
256,hybrid,567,528
256,hash_only,567,4
256,hybrid,568,601
256,hash_only,568,4
256,hybrid,569,535
256,hash_only,569,4
256,hybrid,570,559
256,hash_only,570,4
256,hybrid,571,534
256,hash_only,571,4
256,hybrid,572,552
256,hash_only,572,4
256,hybrid,573,558
256,hash_only,573,4
256,hybrid,574,528
256,hash_only,574,4
256,hybrid,575,610
256,hash_only,575,4
256,hybrid,576,557
256,hash_only,576,4
256,hybrid,577,554
256,hash_only,577,4
256,hybrid,578,546
256,hash_only,578,4
256,hybrid,579,527
256,hash_only,579,3
256,hybrid,580,594
256,hash_only,580,4
256,hybrid,581,561
256,hash_only,581,4
256,hybrid,582,594
256,hash_only,582,4
256,hybrid,583,535
256,hash_only,583,4
256,hybrid,584,554
256,hash_only,584,4
256,hybrid,585,569
256,hash_only,585,4
256,hybrid,586,551
256,hash_only,586,4
256,hybrid,587,582
256,hash_only,587,4
256,hybrid,588,545
256,hash_only,588,4
256,hybrid,589,587
256,hash_only,589,4
256,hybrid,590,599
256,hash_only,590,5
256,hybrid,591,561
256,hash_only,591,4
256,hybrid,592,558
256,hash_only,592,4
256,hybrid,593,535
256,hash_only,593,4
256,hybrid,594,553
256,hash_only,594,4
256,hybrid,595,558
256,hash_only,595,4
256,hybrid,596,528
256,hash_only,596,4
256,hybrid,597,583
256,hash_only,597,4
256,hybrid,598,557
256,hash_only,598,4
256,hybrid,599,561
256,hash_only,599,4
256,hybrid,600,556
256,hash_only,600,29
256,hybrid,601,547
256,hash_only,601,4
256,hybrid,602,593
256,hash_only,602,4
256,hybrid,603,534
256,hash_only,603,4
256,hybrid,604,559
256,hash_only,604,4
256,hybrid,605,549
256,hash_only,605,4
256,hybrid,606,572
256,hash_only,606,4
256,hybrid,607,568
256,hash_only,607,4
256,hybrid,608,526
256,hash_only,608,4
256,hybrid,609,592
256,hash_only,609,4
256,hybrid,610,542
256,hash_only,610,4
256,hybrid,611,554
256,hash_only,611,4
256,hybrid,612,577
256,hash_only,612,4
256,hybrid,613,542
256,hash_only,613,4
256,hybrid,614,561
256,hash_only,614,4
256,hybrid,615,556
256,hash_only,615,4
256,hybrid,616,633
256,hash_only,616,4
256,hybrid,617,535
256,hash_only,617,4
256,hybrid,618,529
256,hash_only,618,4
256,hybrid,619,561
256,hash_only,619,4
256,hybrid,620,552
256,hash_only,620,4
256,hybrid,621,559
256,hash_only,621,4
256,hybrid,622,546
256,hash_only,622,4
256,hybrid,623,606
256,hash_only,623,4
256,hybrid,624,581
256,hash_only,624,4
256,hybrid,625,534
256,hash_only,625,4
256,hybrid,626,576
256,hash_only,626,4
256,hybrid,627,558
256,hash_only,627,4
256,hybrid,628,554
256,hash_only,628,4
256,hybrid,629,619
256,hash_only,629,4
256,hybrid,630,528
256,hash_only,630,4
256,hybrid,631,571
256,hash_only,631,4
256,hybrid,632,572
256,hash_only,632,4
256,hybrid,633,572
256,hash_only,633,4
256,hybrid,634,589
256,hash_only,634,4
256,hybrid,635,550
256,hash_only,635,4
256,hybrid,636,605
256,hash_only,636,4
256,hybrid,637,534
256,hash_only,637,4
256,hybrid,638,580
256,hash_only,638,4
256,hybrid,639,533
256,hash_only,639,4
256,hybrid,640,528
256,hash_only,640,4
256,hybrid,641,570
256,hash_only,641,4
256,hybrid,642,547
256,hash_only,642,10
256,hybrid,643,615
256,hash_only,643,4
256,hybrid,644,546
256,hash_only,644,4
256,hybrid,645,607
256,hash_only,645,4
256,hybrid,646,561
256,hash_only,646,4
256,hybrid,647,527
256,hash_only,647,4
256,hybrid,648,575
256,hash_only,648,4
256,hybrid,649,534
256,hash_only,649,4
256,hybrid,650,587
256,hash_only,650,4
256,hybrid,651,561
256,hash_only,651,4
256,hybrid,652,548
256,hash_only,652,4
256,hybrid,653,582
256,hash_only,653,4
256,hybrid,654,540
256,hash_only,654,4
256,hybrid,655,571
256,hash_only,655,4
256,hybrid,656,535
256,hash_only,656,4
256,hybrid,657,564
256,hash_only,657,4
256,hybrid,658,565
256,hash_only,658,4
256,hybrid,659,536
256,hash_only,659,4
256,hybrid,660,554
256,hash_only,660,4
256,hybrid,661,536
256,hash_only,661,4
256,hybrid,662,552
256,hash_only,662,4
256,hybrid,663,594
256,hash_only,663,4
256,hybrid,664,532
256,hash_only,664,4
256,hybrid,665,580
256,hash_only,665,4
256,hybrid,666,564
256,hash_only,666,5
256,hybrid,667,577
256,hash_only,667,4
256,hybrid,668,581
256,hash_only,668,4
256,hybrid,669,552
256,hash_only,669,4
256,hybrid,670,598
256,hash_only,670,4
256,hybrid,671,552
256,hash_only,671,4
256,hybrid,672,555
256,hash_only,672,4
256,hybrid,673,555
256,hash_only,673,28
256,hybrid,674,550
256,hash_only,674,4
256,hybrid,675,565
256,hash_only,675,4
256,hybrid,676,542
256,hash_only,676,4
256,hybrid,677,608
256,hash_only,677,4
256,hybrid,678,543
256,hash_only,678,4
256,hybrid,679,559
256,hash_only,679,4
256,hybrid,680,564
256,hash_only,680,4
256,hybrid,681,530
256,hash_only,681,4
256,hybrid,682,583
256,hash_only,682,4
256,hybrid,683,545
256,hash_only,683,4
256,hybrid,684,611
256,hash_only,684,4
256,hybrid,685,562
256,hash_only,685,4
256,hybrid,686,552
256,hash_only,686,3
256,hybrid,687,558
256,hash_only,687,4
256,hybrid,688,533
256,hash_only,688,4
256,hybrid,689,576
256,hash_only,689,4
256,hybrid,690,551
256,hash_only,690,4
256,hybrid,691,601
256,hash_only,691,4
256,hybrid,692,577
256,hash_only,692,4
256,hybrid,693,561
256,hash_only,693,4
256,hybrid,694,578
256,hash_only,694,4
256,hybrid,695,563
256,hash_only,695,5
256,hybrid,696,552
256,hash_only,696,4
256,hybrid,697,607
256,hash_only,697,4
256,hybrid,698,536
256,hash_only,698,4
256,hybrid,699,565
256,hash_only,699,4
256,hybrid,700,550
256,hash_only,700,4
256,hybrid,701,580
256,hash_only,701,4
256,hybrid,702,570
256,hash_only,702,7
256,hybrid,703,583
256,hash_only,703,4
256,hybrid,704,596
256,hash_only,704,4
256,hybrid,705,556
256,hash_only,705,4
256,hybrid,706,530
256,hash_only,706,4
256,hybrid,707,558
256,hash_only,707,4
256,hybrid,708,530
256,hash_only,708,4
256,hybrid,709,560
256,hash_only,709,4
256,hybrid,710,533
256,hash_only,710,4
256,hybrid,711,612
256,hash_only,711,4
256,hybrid,712,570
256,hash_only,712,4
256,hybrid,713,527
256,hash_only,713,4
256,hybrid,714,568
256,hash_only,714,4
256,hybrid,715,549
256,hash_only,715,4
256,hybrid,716,552
256,hash_only,716,4
256,hybrid,717,533
256,hash_only,717,4
256,hybrid,718,588
256,hash_only,718,4
256,hybrid,719,570
256,hash_only,719,4
256,hybrid,720,527
256,hash_only,720,3
256,hybrid,721,559
256,hash_only,721,4
256,hybrid,722,555
256,hash_only,722,4
256,hybrid,723,552
256,hash_only,723,4
256,hybrid,724,536
256,hash_only,724,4
256,hybrid,725,564
256,hash_only,725,4
256,hybrid,726,561
256,hash_only,726,4
256,hybrid,727,533
256,hash_only,727,4
256,hybrid,728,552
256,hash_only,728,4
256,hybrid,729,558
256,hash_only,729,4
256,hybrid,730,552
256,hash_only,730,4
256,hybrid,731,668
256,hash_only,731,5
256,hybrid,732,550
256,hash_only,732,4
256,hybrid,733,692
256,hash_only,733,8
256,hybrid,734,751
256,hash_only,734,4
256,hybrid,735,551
256,hash_only,735,4
256,hybrid,736,555
256,hash_only,736,4
256,hybrid,737,559
256,hash_only,737,4
256,hybrid,738,529
256,hash_only,738,4
256,hybrid,739,580
256,hash_only,739,4
256,hybrid,740,534
256,hash_only,740,4
256,hybrid,741,581
256,hash_only,741,4
256,hybrid,742,534
256,hash_only,742,4
256,hybrid,743,551
256,hash_only,743,4
256,hybrid,744,593
256,hash_only,744,4
256,hybrid,745,555
256,hash_only,745,4
256,hybrid,746,556
256,hash_only,746,4
256,hybrid,747,549
256,hash_only,747,4
256,hybrid,748,576
256,hash_only,748,4
256,hybrid,749,566
256,hash_only,749,4
256,hybrid,750,527
256,hash_only,750,4
256,hybrid,751,603
256,hash_only,751,4
256,hybrid,752,544
256,hash_only,752,4
256,hybrid,753,593
256,hash_only,753,4
256,hybrid,754,581
256,hash_only,754,4
256,hybrid,755,549
256,hash_only,755,4
256,hybrid,756,557
256,hash_only,756,4
256,hybrid,757,538
256,hash_only,757,4
256,hybrid,758,609
256,hash_only,758,4
256,hybrid,759,609
256,hash_only,759,7
256,hybrid,760,558
256,hash_only,760,4
256,hybrid,761,592
256,hash_only,761,4
256,hybrid,762,539
256,hash_only,762,4
256,hybrid,763,566
256,hash_only,763,4
256,hybrid,764,581
256,hash_only,764,4
256,hybrid,765,548
256,hash_only,765,4
256,hybrid,766,572
256,hash_only,766,4
256,hybrid,767,554
256,hash_only,767,4
256,hybrid,768,554
256,hash_only,768,4
256,hybrid,769,536
256,hash_only,769,34
256,hybrid,770,550
256,hash_only,770,4
256,hybrid,771,613
256,hash_only,771,4
256,hybrid,772,534
256,hash_only,772,4
256,hybrid,773,566
256,hash_only,773,4
256,hybrid,774,541
256,hash_only,774,4
256,hybrid,775,555
256,hash_only,775,4
256,hybrid,776,562
256,hash_only,776,4
256,hybrid,777,527
256,hash_only,777,4
256,hybrid,778,610
256,hash_only,778,4
256,hybrid,779,556
256,hash_only,779,4
256,hybrid,780,555
256,hash_only,780,4
256,hybrid,781,558
256,hash_only,781,4
256,hybrid,782,551
256,hash_only,782,4
256,hybrid,783,557
256,hash_only,783,4
256,hybrid,784,544
256,hash_only,784,4
256,hybrid,785,595
256,hash_only,785,4
256,hybrid,786,546
256,hash_only,786,4
256,hybrid,787,554
256,hash_only,787,4
256,hybrid,788,567
256,hash_only,788,4
256,hybrid,789,548
256,hash_only,789,3
256,hybrid,790,585
256,hash_only,790,4
256,hybrid,791,534
256,hash_only,791,4
256,hybrid,792,638
256,hash_only,792,4
256,hybrid,793,570
256,hash_only,793,4
256,hybrid,794,527
256,hash_only,794,4
256,hybrid,795,558
256,hash_only,795,4
256,hybrid,796,540
256,hash_only,796,4
256,hybrid,797,581
256,hash_only,797,4
256,hybrid,798,563
256,hash_only,798,4
256,hybrid,799,529
256,hash_only,799,4
256,hybrid,800,568
256,hash_only,800,4
256,hybrid,801,564
256,hash_only,801,4
256,hybrid,802,553
256,hash_only,802,4
256,hybrid,803,554
256,hash_only,803,4
256,hybrid,804,529
256,hash_only,804,4
256,hybrid,805,621
256,hash_only,805,4
256,hybrid,806,551
256,hash_only,806,4
256,hybrid,807,567
256,hash_only,807,4
256,hybrid,808,554
256,hash_only,808,4
256,hybrid,809,552
256,hash_only,809,4
256,hybrid,810,575
256,hash_only,810,4
256,hybrid,811,528
256,hash_only,811,3
256,hybrid,812,593
256,hash_only,812,4
256,hybrid,813,536
256,hash_only,813,4
256,hybrid,814,553
256,hash_only,814,4
256,hybrid,815,577
256,hash_only,815,4
256,hybrid,816,529
256,hash_only,816,4
256,hybrid,817,567
256,hash_only,817,4
256,hybrid,818,533
256,hash_only,818,4
256,hybrid,819,611
256,hash_only,819,4
256,hybrid,820,534
256,hash_only,820,4
256,hybrid,821,554
256,hash_only,821,4
256,hybrid,822,572
256,hash_only,822,4
256,hybrid,823,554
256,hash_only,823,3
256,hybrid,824,562
256,hash_only,824,4
256,hybrid,825,547
256,hash_only,825,4
256,hybrid,826,597
256,hash_only,826,4
256,hybrid,827,585
256,hash_only,827,4
256,hybrid,828,528
256,hash_only,828,4
256,hybrid,829,593
256,hash_only,829,4
256,hybrid,830,547
256,hash_only,830,4
256,hybrid,831,555
256,hash_only,831,4
256,hybrid,832,559
256,hash_only,832,4
256,hybrid,833,616
256,hash_only,833,4
256,hybrid,834,648
256,hash_only,834,6
256,hybrid,835,571
256,hash_only,835,4
256,hybrid,836,609
256,hash_only,836,4
256,hybrid,837,581
256,hash_only,837,4
256,hybrid,838,552
256,hash_only,838,4
256,hybrid,839,635
256,hash_only,839,4
256,hybrid,840,574
256,hash_only,840,4
256,hybrid,841,535
256,hash_only,841,4
256,hybrid,842,565
256,hash_only,842,4
256,hybrid,843,534
256,hash_only,843,4
256,hybrid,844,579
256,hash_only,844,4
256,hybrid,845,542
256,hash_only,845,4
256,hybrid,846,602
256,hash_only,846,4
256,hybrid,847,582
256,hash_only,847,4
256,hybrid,848,544
256,hash_only,848,4
256,hybrid,849,563
256,hash_only,849,4
256,hybrid,850,550
256,hash_only,850,4
256,hybrid,851,582
256,hash_only,851,4
256,hybrid,852,653
256,hash_only,852,4
256,hybrid,853,535
256,hash_only,853,4
256,hybrid,854,561
256,hash_only,854,4
256,hybrid,855,535
256,hash_only,855,4
256,hybrid,856,577
256,hash_only,856,4
256,hybrid,857,567
256,hash_only,857,4
256,hybrid,858,558
256,hash_only,858,4
256,hybrid,859,617
256,hash_only,859,4
256,hybrid,860,545
256,hash_only,860,4
256,hybrid,861,569
256,hash_only,861,4
256,hybrid,862,585
256,hash_only,862,4
256,hybrid,863,551
256,hash_only,863,4
256,hybrid,864,559
256,hash_only,864,4
256,hybrid,865,547
256,hash_only,865,4
256,hybrid,866,603
256,hash_only,866,4
256,hybrid,867,565
256,hash_only,867,4
256,hybrid,868,556
256,hash_only,868,4
256,hybrid,869,559
256,hash_only,869,4
256,hybrid,870,528
256,hash_only,870,10
256,hybrid,871,552
256,hash_only,871,4
256,hybrid,872,533
256,hash_only,872,4
256,hybrid,873,592
256,hash_only,873,4
256,hybrid,874,571
256,hash_only,874,4
256,hybrid,875,528
256,hash_only,875,4
256,hybrid,876,558
256,hash_only,876,4
256,hybrid,877,540
256,hash_only,877,4
256,hybrid,878,575
256,hash_only,878,4
256,hybrid,879,541
256,hash_only,879,35
256,hybrid,880,567
256,hash_only,880,4
256,hybrid,881,583
256,hash_only,881,4
256,hybrid,882,527
256,hash_only,882,4
256,hybrid,883,557
256,hash_only,883,4
256,hybrid,884,569
256,hash_only,884,4
256,hybrid,885,597
256,hash_only,885,4
256,hybrid,886,619
256,hash_only,886,4
256,hybrid,887,536
256,hash_only,887,4
256,hybrid,888,555
256,hash_only,888,4
256,hybrid,889,535
256,hash_only,889,4
256,hybrid,890,581
256,hash_only,890,4
