n,scheme,target_rate,latency_us,breached
512,hybrid,5000,583,0
512,hybrid,5000,568,0
512,hybrid,5000,568,0
512,hybrid,5000,546,0
512,hybrid,5000,572,0
512,hybrid,5000,557,0
512,hybrid,5000,526,0
512,hybrid,5000,558,0
512,hybrid,5000,585,0
512,hybrid,5000,574,0
512,hybrid,5000,555,0
512,hybrid,5000,551,0
512,hybrid,5000,561,0
512,hybrid,5000,551,0
512,hybrid,5000,579,0
512,hybrid,5000,591,0
512,hybrid,5000,576,0
512,hybrid,5000,551,0
512,hybrid,5000,571,0
512,hybrid,5000,557,0
512,hybrid,5000,540,0
512,hybrid,5000,594,0
512,hybrid,5000,575,0
512,hybrid,5000,579,0
512,hybrid,5000,566,0
512,hybrid,5000,545,0
512,hybrid,5000,561,0
512,hybrid,5000,550,0
512,hybrid,5000,575,0
512,hybrid,5000,570,0
512,hybrid,5000,553,0
512,hybrid,5000,565,0
512,hybrid,5000,527,0
512,hybrid,5000,559,0
512,hybrid,5000,558,0
512,hybrid,5000,554,0
512,hybrid,5000,580,0
512,hybrid,5000,567,0
512,hybrid,5000,561,0
512,hybrid,5000,526,0
512,hybrid,5000,561,0
512,hybrid,5000,538,0
512,hybrid,5000,582,0
512,hybrid,5000,578,0
512,hybrid,5000,569,0
512,hybrid,5000,561,0
512,hybrid,5000,551,0
512,hybrid,5000,559,0
512,hybrid,5000,533,0
512,hybrid,5000,551,0
512,hybrid,5000,591,0
512,hybrid,5000,530,0
512,hybrid,5000,574,0
512,hybrid,5000,527,0
512,hybrid,5000,559,0
512,hybrid,5000,532,0
512,hybrid,5000,556,0
512,hybrid,5000,578,0
512,hybrid,5000,556,0
512,hybrid,5000,558,0
512,hybrid,5000,546,0
512,hybrid,5000,557,0
512,hybrid,5000,532,0
512,hybrid,5000,576,0
512,hybrid,5000,576,0
512,hybrid,5000,525,0
512,hybrid,5000,569,0
512,hybrid,5000,549,0
512,hybrid,5000,585,0
512,hybrid,5000,547,0
512,hybrid,5000,589,0
512,hybrid,5000,561,0
512,hybrid,5000,549,0
512,hybrid,5000,584,0
512,hybrid,5000,552,0
512,hybrid,5000,571,0
512,hybrid,5000,536,0
512,hybrid,5000,615,0
512,hybrid,5000,574,0
512,hybrid,5000,554,0
512,hybrid,5000,565,0
512,hybrid,5000,536,0
512,hybrid,5000,556,0
512,hybrid,5000,533,0
512,hybrid,5000,589,0
512,hybrid,5000,570,0
512,hybrid,5000,527,0
512,hybrid,5000,579,0
512,hybrid,5000,548,0
512,hybrid,5000,550,0
512,hybrid,5000,536,0
512,hybrid,5000,588,0
512,hybrid,5000,571,0
512,hybrid,5000,527,0
512,hybrid,5000,571,0
512,hybrid,5000,556,0
512,hybrid,5000,550,0
512,hybrid,5000,551,0
512,hybrid,5000,564,0
512,hybrid,5000,631,0
512,hybrid,5000,554,0
512,hybrid,5000,553,0
512,hybrid,5000,540,0
512,hybrid,5000,567,0
512,hybrid,5000,564,0
512,hybrid,5000,582,0
512,hybrid,5000,562,0
512,hybrid,5000,547,0
512,hybrid,5000,578,0
512,hybrid,5000,545,0
512,hybrid,5000,527,0
512,hybrid,5000,563,0
512,hybrid,5000,596,0
512,hybrid,5000,594,0
512,hybrid,5000,550,0
512,hybrid,5000,583,0
512,hybrid,5000,563,0
512,hybrid,5000,527,0
512,hybrid,5000,568,0
512,hybrid,5000,582,0
512,hybrid,5000,559,0
512,hybrid,5000,551,0
512,hybrid,5000,573,0
512,hybrid,5000,571,0
512,hybrid,5000,545,0
512,hybrid,5000,574,0
512,hybrid,5000,578,0
512,hybrid,5000,579,0
512,hybrid,5000,577,0
512,hybrid,5000,552,0
512,hybrid,5000,557,0
512,hybrid,5000,526,0
512,hybrid,5000,562,0
512,hybrid,5000,576,0
512,hybrid,5000,562,0
512,hybrid,5000,572,0
512,hybrid,5000,526,0
512,hybrid,5000,571,0
512,hybrid,5000,531,0
512,hybrid,5000,559,0
512,hybrid,5000,602,0
512,hybrid,5000,591,0
512,hybrid,5000,565,0
512,hybrid,5000,548,0
512,hybrid,5000,581,0
512,hybrid,5000,532,0
512,hybrid,5000,620,0
512,hybrid,5000,580,0
512,hybrid,5000,549,0
512,hybrid,5000,565,0
512,hybrid,5000,557,0
512,hybrid,5000,564,0
512,hybrid,5000,533,0
512,hybrid,5000,591,0
512,hybrid,5000,566,0
512,hybrid,5000,526,0
512,hybrid,5000,574,0
512,hybrid,5000,534,0
512,hybrid,5000,565,0
512,hybrid,5000,550,0
512,hybrid,5000,594,0
512,hybrid,5000,582,0
512,hybrid,5000,527,0
512,hybrid,5000,562,0
512,hybrid,5000,556,0
512,hybrid,5000,552,0
512,hybrid,5000,533,0
512,hybrid,5000,606,0
512,hybrid,5000,572,0
512,hybrid,5000,539,0
512,hybrid,5000,567,0
512,hybrid,5000,541,0
512,hybrid,5000,556,0
512,hybrid,5000,540,0
512,hybrid,5000,604,0
512,hybrid,7500,583,0
512,hybrid,7500,564,0
512,hybrid,7500,553,0
512,hybrid,7500,545,0
512,hybrid,7500,584,0
512,hybrid,7500,583,0
512,hybrid,7500,581,0
512,hybrid,7500,575,0
512,hybrid,7500,532,0
512,hybrid,7500,567,0
512,hybrid,7500,547,0
512,hybrid,7500,551,0
512,hybrid,7500,571,0
512,hybrid,7500,568,0
512,hybrid,7500,581,0
512,hybrid,7500,548,0
512,hybrid,7500,552,0
512,hybrid,7500,539,0
512,hybrid,7500,546,0
512,hybrid,7500,565,0
512,hybrid,7500,575,0
512,hybrid,7500,561,0
512,hybrid,7500,551,0
512,hybrid,7500,552,0
512,hybrid,7500,569,0
512,hybrid,7500,525,0
512,hybrid,7500,571,0
512,hybrid,7500,587,0
512,hybrid,7500,559,0
512,hybrid,7500,552,0
512,hybrid,7500,561,0
512,hybrid,7500,579,0
512,hybrid,7500,528,0
512,hybrid,7500,566,0
512,hybrid,7500,618,0
512,hybrid,7500,626,0
512,hybrid,7500,562,0
512,hybrid,7500,550,0
512,hybrid,7500,557,0
512,hybrid,7500,557,0
512,hybrid,7500,555,0
512,hybrid,7500,591,0
512,hybrid,7500,564,0
512,hybrid,7500,563,0
512,hybrid,7500,546,0
512,hybrid,7500,563,0
512,hybrid,7500,550,0
512,hybrid,7500,575,0
512,hybrid,7500,571,0
512,hybrid,7500,549,0
512,hybrid,7500,570,0
512,hybrid,7500,526,0
512,hybrid,7500,557,0
512,hybrid,7500,550,0
512,hybrid,7500,561,0
512,hybrid,7500,588,0
512,hybrid,7500,526,0
512,hybrid,7500,577,0
512,hybrid,7500,552,0
512,hybrid,7500,579,0
512,hybrid,7500,541,0
512,hybrid,7500,608,0
512,hybrid,7500,572,0
512,hybrid,7500,553,0
512,hybrid,7500,557,0
512,hybrid,7500,557,0
512,hybrid,7500,563,0
512,hybrid,7500,537,0
512,hybrid,7500,603,0
512,hybrid,7500,571,0
512,hybrid,7500,541,0
512,hybrid,7500,581,0
512,hybrid,7500,535,0
512,hybrid,7500,577,0
512,hybrid,7500,570,0
512,hybrid,7500,571,0
512,hybrid,7500,569,0
512,hybrid,7500,545,0
512,hybrid,7500,571,0
512,hybrid,7500,544,0
512,hybrid,7500,558,0
512,hybrid,7500,562,0
512,hybrid,7500,576,0
512,hybrid,7500,573,0
512,hybrid,7500,540,0
512,hybrid,7500,552,0
512,hybrid,7500,552,0
512,hybrid,7500,575,0
512,hybrid,7500,566,0
512,hybrid,7500,581,0
512,hybrid,7500,576,0
512,hybrid,7500,539,0
512,hybrid,7500,605,0
512,hybrid,7500,579,0
512,hybrid,7500,550,0
512,hybrid,7500,559,0
512,hybrid,7500,596,0
512,hybrid,7500,567,0
512,hybrid,7500,535,0
512,hybrid,7500,527,0
512,hybrid,7500,559,0
512,hybrid,7500,526,0
512,hybrid,7500,565,0
512,hybrid,7500,580,0
512,hybrid,7500,556,0
512,hybrid,7500,556,0
512,hybrid,7500,532,0
512,hybrid,7500,584,0
512,hybrid,7500,526,0
512,hybrid,7500,580,0
512,hybrid,7500,586,0
512,hybrid,7500,559,0
512,hybrid,7500,571,0
512,hybrid,7500,527,0
512,hybrid,7500,571,0
512,hybrid,7500,551,0
512,hybrid,7500,551,0
512,hybrid,7500,586,0
512,hybrid,7500,557,0
512,hybrid,7500,571,0
512,hybrid,7500,528,0
512,hybrid,7500,567,0
512,hybrid,7500,528,0
512,hybrid,7500,563,0
512,hybrid,7500,579,0
512,hybrid,7500,559,0
512,hybrid,7500,577,0
512,hybrid,7500,553,0
512,hybrid,7500,584,0
512,hybrid,7500,541,0
512,hybrid,7500,572,0
512,hybrid,7500,596,0
512,hybrid,7500,527,0
512,hybrid,7500,573,0
512,hybrid,7500,527,0
512,hybrid,7500,560,0
512,hybrid,7500,546,0
512,hybrid,7500,552,0
512,hybrid,7500,622,0
512,hybrid,7500,547,0
512,hybrid,7500,572,0
512,hybrid,7500,526,0
512,hybrid,7500,562,0
512,hybrid,7500,532,0
512,hybrid,7500,550,0
512,hybrid,7500,558,0
512,hybrid,7500,541,0
512,hybrid,7500,572,0
512,hybrid,7500,551,0
512,hybrid,7500,556,0
512,hybrid,7500,533,0
512,hybrid,7500,588,0
512,hybrid,7500,567,0
512,hybrid,7500,540,0
512,hybrid,7500,562,0
512,hybrid,7500,540,0
512,hybrid,7500,557,0
512,hybrid,7500,541,0
512,hybrid,7500,607,0
512,hybrid,7500,573,0
512,hybrid,7500,533,0
512,hybrid,7500,600,0
512,hybrid,7500,546,0
512,hybrid,7500,560,0
512,hybrid,7500,537,0
512,hybrid,7500,618,0
512,hybrid,7500,578,0
512,hybrid,7500,550,0
512,hybrid,7500,574,0
512,hybrid,7500,533,0
512,hybrid,7500,553,0
512,hybrid,7500,533,0
512,hybrid,7500,594,0
512,hybrid,7500,575,0
512,hybrid,7500,571,0
512,hybrid,7500,563,0
512,hybrid,7500,540,0
512,hybrid,7500,551,0
512,hybrid,7500,558,0
512,hybrid,7500,575,0
512,hybrid,7500,567,0
512,hybrid,7500,556,0
512,hybrid,7500,585,0
512,hybrid,7500,555,0
512,hybrid,7500,581,0
512,hybrid,7500,579,0
512,hybrid,7500,569,0
512,hybrid,7500,566,0
512,hybrid,7500,543,0
512,hybrid,7500,571,0
512,hybrid,7500,567,0
512,hybrid,7500,546,0
512,hybrid,7500,567,0
512,hybrid,7500,565,0
512,hybrid,7500,573,0
512,hybrid,7500,571,0
512,hybrid,7500,562,0
512,hybrid,7500,559,0
512,hybrid,7500,552,0
512,hybrid,7500,572,0
512,hybrid,7500,580,0
512,hybrid,7500,565,0
512,hybrid,7500,534,0
512,hybrid,7500,571,0
512,hybrid,7500,573,0
512,hybrid,7500,552,0
512,hybrid,7500,559,0
512,hybrid,7500,575,0
512,hybrid,7500,572,0
512,hybrid,7500,575,0
512,hybrid,7500,546,0
512,hybrid,7500,557,0
512,hybrid,7500,530,0
512,hybrid,7500,562,0
512,hybrid,7500,589,0
512,hybrid,7500,562,0
512,hybrid,7500,564,0
512,hybrid,7500,535,0
512,hybrid,7500,559,0
512,hybrid,7500,526,0
512,hybrid,7500,569,0
512,hybrid,7500,571,0
512,hybrid,7500,564,0
512,hybrid,7500,583,0
512,hybrid,7500,546,0
512,hybrid,7500,560,0
512,hybrid,7500,556,0
512,hybrid,7500,552,0
512,hybrid,7500,572,0
512,hybrid,7500,569,0
512,hybrid,7500,576,0
512,hybrid,7500,526,0
512,hybrid,7500,576,0
512,hybrid,7500,544,0
512,hybrid,7500,580,0
512,hybrid,7500,613,0
512,hybrid,7500,541,0
512,hybrid,7500,559,0
512,hybrid,7500,550,0
512,hybrid,7500,562,0
512,hybrid,7500,532,0
512,hybrid,7500,605,0
512,hybrid,7500,565,0
512,hybrid,7500,555,0
512,hybrid,7500,578,0
512,hybrid,7500,549,0
512,hybrid,7500,560,0
512,hybrid,7500,535,0
512,hybrid,7500,600,0
512,hybrid,7500,563,0
512,hybrid,7500,550,0
512,hybrid,7500,562,0
512,hybrid,7500,533,0
512,hybrid,7500,574,0
512,hybrid,7500,540,0
512,hybrid,7500,602,0
512,hybrid,7500,568,0
512,hybrid,7500,550,0
512,hybrid,7500,557,0
512,hybrid,7500,532,0
512,hybrid,7500,576,0
512,hybrid,7500,533,0
512,hybrid,7500,596,0
512,hybrid,7500,575,0
512,hybrid,7500,548,0
512,hybrid,7500,576,0
512,hybrid,7500,533,0
512,hybrid,7500,569,0
512,hybrid,7500,583,0
512,hybrid,7500,570,0
512,hybrid,7500,588,0
512,hybrid,7500,537,0
512,hybrid,7500,572,0
512,hybrid,7500,533,0
512,hybrid,7500,566,0
512,hybrid,7500,565,0
512,hybrid,7500,569,0
512,hybrid,7500,586,0
512,hybrid,7500,557,0
512,hybrid,7500,576,0
512,hybrid,7500,558,0
512,hybrid,7500,527,0
512,hybrid,7500,569,0
512,hybrid,7500,565,0
512,hybrid,7500,567,0
512,hybrid,7500,550,0
512,hybrid,7500,576,0
512,hybrid,7500,564,0
512,hybrid,7500,526,0
512,hybrid,7500,558,0
512,hybrid,7500,598,0
512,hybrid,7500,559,0
512,hybrid,7500,544,0
512,hybrid,7500,572,0
512,hybrid,7500,567,0
512,hybrid,7500,550,0
512,hybrid,7500,559,0
512,hybrid,7500,590,0
512,hybrid,7500,554,0
512,hybrid,7500,540,0
512,hybrid,7500,554,0
512,hybrid,7500,577,0
512,hybrid,7500,547,0
512,hybrid,7500,566,0
512,hybrid,7500,598,0
512,hybrid,7500,554,0
512,hybrid,7500,534,0
512,hybrid,7500,526,0
512,hybrid,7500,569,0
512,hybrid,7500,527,0
512,hybrid,7500,557,0
512,hybrid,7500,593,0
512,hybrid,7500,554,0
512,hybrid,7500,552,0
512,hybrid,7500,525,0
512,hybrid,7500,569,0
512,hybrid,7500,526,0
512,hybrid,7500,558,0
512,hybrid,7500,584,0
512,hybrid,7500,554,0
512,hybrid,7500,535,0
512,hybrid,7500,568,0
512,hybrid,7500,589,0
512,hybrid,7500,527,0
512,hybrid,7500,562,0
512,hybrid,7500,575,0
512,hybrid,7500,556,0
512,hybrid,7500,557,0
512,hybrid,7500,526,0
512,hybrid,7500,577,0
512,hybrid,7500,549,0
512,hybrid,7500,585,0
512,hybrid,7500,578,0
512,hybrid,7500,573,0
512,hybrid,7500,560,0
512,hybrid,7500,530,0
512,hybrid,7500,568,0
512,hybrid,7500,556,0
512,hybrid,7500,552,0
512,hybrid,7500,579,0
512,hybrid,7500,553,0
512,hybrid,7500,568,0
512,hybrid,7500,539,0
512,hybrid,7500,559,0
512,hybrid,7500,556,0
512,hybrid,7500,565,0
512,hybrid,7500,574,0
512,hybrid,10000,571,0
512,hybrid,10000,578,0
512,hybrid,10000,548,0
512,hybrid,10000,573,0
512,hybrid,10000,539,0
512,hybrid,10000,571,0
512,hybrid,10000,562,0
512,hybrid,10000,526,0
512,hybrid,10000,559,0
512,hybrid,10000,546,0
512,hybrid,10000,564,0
512,hybrid,10000,533,0
512,hybrid,10000,591,0
512,hybrid,10000,563,0
512,hybrid,10000,536,0
512,hybrid,10000,561,0
512,hybrid,10000,526,0
512,hybrid,10000,560,0
512,hybrid,10000,545,0
512,hybrid,10000,595,0
512,hybrid,10000,561,0
512,hybrid,10000,546,0
512,hybrid,10000,567,0
512,hybrid,10000,555,0
512,hybrid,10000,579,0
512,hybrid,10000,539,0
512,hybrid,10000,611,0
512,hybrid,10000,575,0
512,hybrid,10000,528,0
512,hybrid,10000,593,0
512,hybrid,10000,551,0
512,hybrid,10000,567,0
512,hybrid,10000,534,0
512,hybrid,10000,573,0
512,hybrid,10000,570,0
512,hybrid,10000,545,0
512,hybrid,10000,560,0
512,hybrid,10000,544,0
512,hybrid,10000,553,0
512,hybrid,10000,558,0
512,hybrid,10000,572,0
512,hybrid,10000,567,0
512,hybrid,10000,546,0
512,hybrid,10000,576,0
512,hybrid,10000,544,0
512,hybrid,10000,570,0
512,hybrid,10000,573,0
512,hybrid,10000,566,0
512,hybrid,10000,583,0
512,hybrid,10000,554,0
512,hybrid,10000,551,0
512,hybrid,10000,533,0
512,hybrid,10000,554,0
512,hybrid,10000,574,0
512,hybrid,10000,575,0
512,hybrid,10000,566,0
512,hybrid,10000,551,0
512,hybrid,10000,559,0
512,hybrid,10000,535,0
512,hybrid,10000,552,0
512,hybrid,10000,561,0
512,hybrid,10000,572,0
512,hybrid,10000,592,0
512,hybrid,10000,534,0
512,hybrid,10000,551,0
512,hybrid,10000,542,0
512,hybrid,10000,556,0
512,hybrid,10000,570,0
512,hybrid,10000,575,0
512,hybrid,10000,567,0
512,hybrid,10000,643,0
512,hybrid,10000,607,0
512,hybrid,10000,579,0
512,hybrid,10000,561,0
512,hybrid,10000,578,0
512,hybrid,10000,648,0
512,hybrid,10000,556,0
512,hybrid,10000,594,0
512,hybrid,10000,566,0
512,hybrid,10000,572,0
512,hybrid,10000,547,0
512,hybrid,10000,620,0
512,hybrid,10000,576,0
512,hybrid,10000,562,0
512,hybrid,10000,590,0
512,hybrid,10000,549,0
512,hybrid,10000,561,0
512,hybrid,10000,566,0
512,hybrid,10000,593,0
512,hybrid,10000,597,0
512,hybrid,10000,555,0
512,hybrid,10000,583,0
512,hybrid,10000,602,0
512,hybrid,10000,546,0
512,hybrid,10000,586,0
512,hybrid,10000,605,0
512,hybrid,10000,586,0
512,hybrid,10000,560,0
512,hybrid,10000,532,0
512,hybrid,10000,566,0
512,hybrid,10000,535,0
512,hybrid,10000,567,0
512,hybrid,10000,586,0
512,hybrid,10000,584,0
512,hybrid,10000,562,0
512,hybrid,10000,554,0
512,hybrid,10000,587,0
512,hybrid,10000,538,0
512,hybrid,10000,562,0
512,hybrid,10000,561,0
512,hybrid,10000,550,0
512,hybrid,10000,559,0
512,hybrid,10000,547,0
512,hybrid,10000,559,0
512,hybrid,10000,549,0
512,hybrid,10000,598,0
512,hybrid,10000,595,0
512,hybrid,10000,531,0
512,hybrid,10000,621,0
512,hybrid,10000,538,0
512,hybrid,10000,576,0
512,hybrid,10000,572,0
512,hybrid,10000,577,0
512,hybrid,10000,576,0
512,hybrid,10000,527,0
512,hybrid,10000,558,0
512,hybrid,10000,545,0
512,hybrid,10000,556,0
512,hybrid,10000,557,0
512,hybrid,10000,585,0
512,hybrid,10000,560,0
512,hybrid,10000,551,0
512,hybrid,10000,587,0
512,hybrid,10000,534,0
512,hybrid,10000,560,0
512,hybrid,10000,571,0
512,hybrid,10000,573,0
512,hybrid,10000,565,0
512,hybrid,10000,563,0
512,hybrid,10000,576,0
512,hybrid,10000,582,0
512,hybrid,10000,545,0
512,hybrid,10000,568,0
512,hybrid,10000,570,0
512,hybrid,10000,566,0
512,hybrid,10000,533,0
512,hybrid,10000,584,0
512,hybrid,10000,578,0
512,hybrid,10000,549,0
512,hybrid,10000,563,0
512,hybrid,10000,594,0
512,hybrid,10000,582,0
512,hybrid,10000,582,0
512,hybrid,10000,554,0
512,hybrid,10000,569,0
512,hybrid,10000,551,0
512,hybrid,10000,565,0
512,hybrid,10000,594,0
512,hybrid,10000,580,0
512,hybrid,10000,560,0
512,hybrid,10000,541,0
512,hybrid,10000,571,0
512,hybrid,10000,547,0
512,hybrid,10000,586,0
512,hybrid,10000,629,0
512,hybrid,10000,556,0
512,hybrid,10000,579,0
512,hybrid,10000,529,0
512,hybrid,10000,573,0
512,hybrid,10000,556,0
512,hybrid,10000,597,0
512,hybrid,10000,617,0
512,hybrid,10000,562,0
512,hybrid,10000,562,0
512,hybrid,10000,547,0
512,hybrid,10000,580,0
512,hybrid,10000,580,0
512,hybrid,10000,591,0
512,hybrid,10000,586,0
512,hybrid,10000,757,0
512,hybrid,10000,571,0
512,hybrid,10000,576,0
512,hybrid,10000,539,0
512,hybrid,10000,594,0
512,hybrid,10000,585,0
512,hybrid,10000,549,0
512,hybrid,10000,574,0
512,hybrid,10000,541,0
512,hybrid,10000,577,0
512,hybrid,10000,536,0
512,hybrid,10000,615,0
512,hybrid,10000,565,0
512,hybrid,10000,577,0
512,hybrid,10000,584,0
512,hybrid,10000,545,0
512,hybrid,10000,560,0
512,hybrid,10000,567,0
512,hybrid,10000,592,0
512,hybrid,10000,575,0
512,hybrid,10000,554,0
512,hybrid,10000,592,0
512,hybrid,10000,564,0
512,hybrid,10000,528,0
512,hybrid,10000,569,0
512,hybrid,10000,595,0
512,hybrid,10000,577,0
512,hybrid,10000,558,0
512,hybrid,10000,570,0
512,hybrid,10000,573,0
512,hybrid,10000,569,0
512,hybrid,10000,571,0
512,hybrid,10000,579,0
512,hybrid,10000,580,0
512,hybrid,10000,587,0
512,hybrid,10000,552,0
512,hybrid,10000,578,0
512,hybrid,10000,562,0
512,hybrid,10000,566,0
512,hybrid,10000,629,0
512,hybrid,10000,528,0
512,hybrid,10000,571,0
512,hybrid,10000,534,0
512,hybrid,10000,563,0
512,hybrid,10000,550,0
512,hybrid,10000,598,0
512,hybrid,10000,575,0
512,hybrid,10000,547,0
512,hybrid,10000,578,0
512,hybrid,10000,581,0
512,hybrid,10000,572,0
512,hybrid,10000,609,0
512,hybrid,10000,591,0
512,hybrid,10000,574,0
512,hybrid,10000,534,0
512,hybrid,10000,574,0
512,hybrid,10000,538,0
512,hybrid,10000,558,0
512,hybrid,10000,573,0
512,hybrid,10000,597,0
512,hybrid,10000,597,0
512,hybrid,10000,583,0
512,hybrid,10000,587,0
512,hybrid,10000,599,0
512,hybrid,10000,564,0
512,hybrid,10000,562,0
512,hybrid,10000,575,0
512,hybrid,10000,556,0
512,hybrid,10000,566,0
512,hybrid,10000,528,0
512,hybrid,10000,556,0
512,hybrid,10000,528,0
512,hybrid,10000,574,0
512,hybrid,10000,587,0
512,hybrid,10000,558,0
512,hybrid,10000,566,0
512,hybrid,10000,552,0
512,hybrid,10000,572,0
512,hybrid,10000,532,0
512,hybrid,10000,552,0
512,hybrid,10000,586,0
512,hybrid,10000,577,0
512,hybrid,10000,557,0
512,hybrid,10000,526,0
512,hybrid,10000,579,0
512,hybrid,10000,542,0
512,hybrid,10000,570,0
512,hybrid,10000,586,0
512,hybrid,10000,541,0
512,hybrid,10000,577,0
512,hybrid,10000,553,0
512,hybrid,10000,562,0
512,hybrid,10000,533,0
512,hybrid,10000,552,0
512,hybrid,10000,597,0
512,hybrid,10000,546,0
512,hybrid,10000,569,0
512,hybrid,10000,542,0
512,hybrid,10000,626,0
512,hybrid,10000,587,0
512,hybrid,10000,611,0
512,hybrid,10000,591,0
512,hybrid,10000,551,0
512,hybrid,10000,569,0
512,hybrid,10000,566,0
512,hybrid,10000,558,0
512,hybrid,10000,600,0
512,hybrid,10000,593,0
512,hybrid,10000,584,0
512,hybrid,10000,586,0
512,hybrid,10000,534,0
512,hybrid,10000,764,0
512,hybrid,10000,670,0
512,hybrid,10000,605,0
512,hybrid,10000,588,0
512,hybrid,10000,545,0
512,hybrid,10000,571,0
512,hybrid,10000,603,0
512,hybrid,10000,567,0
512,hybrid,10000,600,0
512,hybrid,10000,608,0
512,hybrid,10000,586,0
512,hybrid,10000,587,0
512,hybrid,10000,551,0
512,hybrid,10000,572,0
512,hybrid,10000,554,0
512,hybrid,10000,578,0
512,hybrid,10000,762,0
512,hybrid,10000,645,0
512,hybrid,10000,585,0
512,hybrid,10000,564,0
512,hybrid,10000,529,0
512,hybrid,10000,598,0
512,hybrid,10000,583,0
512,hybrid,10000,561,0
512,hybrid,10000,534,0
512,hybrid,10000,570,0
512,hybrid,10000,582,0
512,hybrid,10000,527,0
512,hybrid,10000,572,0
512,hybrid,10000,587,0
512,hybrid,10000,588,0
512,hybrid,10000,575,0
512,hybrid,10000,537,0
512,hybrid,10000,563,0
512,hybrid,10000,553,0
512,hybrid,10000,579,0
512,hybrid,10000,593,0
512,hybrid,10000,527,0
512,hybrid,10000,559,0
512,hybrid,10000,526,0
512,hybrid,10000,560,0
512,hybrid,10000,548,0
512,hybrid,10000,555,0
512,hybrid,10000,599,0
512,hybrid,10000,527,0
512,hybrid,10000,575,0
512,hybrid,10000,555,0
512,hybrid,10000,558,0
512,hybrid,10000,568,0
512,hybrid,10000,604,0
512,hybrid,10000,580,0
512,hybrid,20000,551,0
512,hybrid,20000,573,0
512,hybrid,20000,535,0
512,hybrid,20000,567,0
512,hybrid,20000,540,0
512,hybrid,20000,599,0
512,hybrid,20000,606,0
512,hybrid,20000,533,0
512,hybrid,20000,575,0
512,hybrid,20000,550,0
512,hybrid,20000,565,0
512,hybrid,20000,565,0
512,hybrid,20000,572,0
512,hybrid,20000,571,0
512,hybrid,20000,535,0
512,hybrid,20000,553,0
512,hybrid,20000,534,0
512,hybrid,20000,578,0
512,hybrid,20000,578,0
512,hybrid,20000,625,0
512,hybrid,20000,585,0
512,hybrid,20000,535,0
512,hybrid,20000,560,0
512,hybrid,20000,565,0
512,hybrid,20000,534,0
512,hybrid,20000,575,0
512,hybrid,20000,616,0
512,hybrid,20000,562,0
512,hybrid,20000,535,0
512,hybrid,20000,572,0
512,hybrid,20000,582,0
512,hybrid,20000,562,0
512,hybrid,20000,586,0
512,hybrid,20000,585,0
512,hybrid,20000,584,0
512,hybrid,20000,573,0
512,hybrid,20000,526,0
512,hybrid,20000,578,0
512,hybrid,20000,534,0
512,hybrid,20000,579,0
512,hybrid,20000,630,0
512,hybrid,20000,527,0
512,hybrid,20000,571,0
512,hybrid,20000,533,0
512,hybrid,20000,558,0
512,hybrid,20000,535,0
512,hybrid,20000,554,0
512,hybrid,20000,630,0
512,hybrid,20000,546,0
512,hybrid,20000,571,0
512,hybrid,20000,566,0
512,hybrid,20000,576,0
512,hybrid,20000,535,0
512,hybrid,20000,627,0
512,hybrid,20000,566,0
512,hybrid,20000,539,0
512,hybrid,20000,567,0
512,hybrid,20000,542,0
512,hybrid,20000,552,0
512,hybrid,20000,534,0
512,hybrid,20000,604,0
512,hybrid,20000,581,0
512,hybrid,20000,550,0
512,hybrid,20000,579,0
512,hybrid,20000,555,0
512,hybrid,20000,557,0
512,hybrid,20000,567,0
512,hybrid,20000,582,0
512,hybrid,20000,557,0
512,hybrid,20000,558,0
512,hybrid,20000,574,0
512,hybrid,20000,589,0
512,hybrid,20000,551,0
512,hybrid,20000,593,0
512,hybrid,20000,592,0
512,hybrid,20000,563,0
512,hybrid,20000,558,0
512,hybrid,20000,566,0
512,hybrid,20000,570,0
512,hybrid,20000,557,0
512,hybrid,20000,558,0
512,hybrid,20000,613,0
512,hybrid,20000,576,0
512,hybrid,20000,564,0
512,hybrid,20000,526,0
512,hybrid,20000,575,0
512,hybrid,20000,533,0
512,hybrid,20000,573,0
512,hybrid,20000,604,0
512,hybrid,20000,555,0
512,hybrid,20000,576,0
512,hybrid,20000,538,0
512,hybrid,20000,583,0
512,hybrid,20000,546,0
512,hybrid,20000,644,0
512,hybrid,20000,598,0
512,hybrid,20000,546,0
512,hybrid,20000,595,0
512,hybrid,20000,555,0
512,hybrid,20000,560,0
512,hybrid,20000,574,0
512,hybrid,20000,580,0
512,hybrid,20000,564,0
512,hybrid,20000,595,0
512,hybrid,20000,587,0
512,hybrid,20000,579,0
512,hybrid,20000,550,0
512,hybrid,20000,574,0
512,hybrid,20000,601,0
512,hybrid,20000,556,0
512,hybrid,20000,551,0
512,hybrid,20000,527,0
512,hybrid,20000,563,0
512,hybrid,20000,541,0
512,hybrid,20000,553,0
512,hybrid,20000,599,0
512,hybrid,20000,637,0
512,hybrid,20000,564,0
512,hybrid,20000,547,0
512,hybrid,20000,554,0
512,hybrid,20000,539,0
512,hybrid,20000,578,0
512,hybrid,20000,604,0
512,hybrid,20000,526,0
512,hybrid,20000,570,0
512,hybrid,20000,558,0
512,hybrid,20000,553,0
512,hybrid,20000,553,0
512,hybrid,20000,622,0
512,hybrid,20000,574,0
512,hybrid,20000,550,0
512,hybrid,20000,561,0
512,hybrid,20000,533,0
512,hybrid,20000,579,0
512,hybrid,20000,560,0
